id,commonName,scientificName,pathogen,probability,evaluation,observationsEval
ID_1710259127717,Tizón temprano,Alternaria solani,fungi,Muy improbable,FALSO,
ID_1710259264848,Oruga del tabaco,Spodoptera litura,insect,Probable,No lo sé,
ID_1710259264848,Gusano bellotero del algodón,Helicoverpa armigera,insect,Muy improbable,FALSO,
ID_1710259264848,Podredumbre blanda bacteriana,Pectobacterium carotovorum subsp. carotovorum,bacteria,Muy improbable,FALSO,
ID_1710259516718,Tizón tardío de la papa,Phytophthora infestans,fungi,Muy probable,VERDADERO,
ID_1710259626086,Oruga del tabaco,Spodoptera litura,insect,Probable,FALSO,
ID_1710259626086,Gusano bellotero del algodón,Helicoverpa armigera,insect,Muy improbable,FALSO,
ID_1710259626086,Podredumbre blanda bacteriana,Pectobacterium carotovorum subsp. carotovorum,bacteria,Muy improbable,FALSO,
ID_1710265511682,Anublo del arroz,Magnaporthe oryzae,fungi,Probable,VERDADERO,
ID_1710265511682,Mancha marrón del arroz,Cochliobolus miyabeanus,fungi,Muy improbable,VERDADERO,
ID_1710265511682,Saludables,Healthy,others,Muy improbable,VERDADERO,
ID_1710279023549,Áfidos o pulgones,Aphis,insect,Posible,VERDADERO,
ID_1710279023549,Saludables,Healthy,others,Muy improbable,FALSO,
ID_1710279023549,Trips o arañuelas,Thysanoptera,insect,Muy improbable,No lo sé,
ID_1710279402293,Podredumbre del tallo por Sclerotinia,Sclerotinia sclerotiorum,fungi,Probable,No lo sé,
ID_1710279402293,Tizón gomoso del tallo de las cucurbitáceas,Stagonosporopsis cucurbitacearum,fungi,Muy improbable,No lo sé,
ID_1710279538890,Fusariosis,Fusarium oxysporum,fungi,Muy probable,VERDADERO,
ID_1710293165722,Moscas minadoras o minadores,Agromyzidae,insect,Muy probable,VERDADERO,
ID_1710330887263,Tizón tardío del tomate,Phytophthora infestans,fungi,Probable,VERDADERO,
ID_1710330887263,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,VERDADERO,
ID_1710330887263,Tizón temprano,Alternaria solani,fungi,Muy improbable,VERDADERO,
ID_1710427966730,Mancha Foliar por Phaeosphaeria,Phaeosphaeria maydis,fungi,Probable,VERDADERO,
ID_1710427966730,Bacteriosis de la Raya del Maíz,Pseudomonas syringae pv. syringae,bacteria,Muy improbable,VERDADERO,
ID_1710429934696,Fumagina,Pezizomycotina,fungi,Muy probable,VERDADERO,
ID_1710430830384,Gorgojo del tallo del algodón,Pempherulus affinis,insect,Improbable,VERDADERO,
ID_1710430830384,Fusariosis,Fusarium oxysporum,fungi,Muy improbable,VERDADERO,
ID_1710430830384,Podredumbre del tallo por Sclerotinia,Sclerotinia sclerotiorum,fungi,Muy improbable,VERDADERO,
ID_1710434844541,Mancha Foliar Angular,Pseudomonas syringae,bacteria,Muy probable,VERDADERO,
ID_1710434844541,Trips o arañuelas,Thysanoptera,insect,Muy improbable,VERDADERO,
ID_1710434844541,Mildiú lanoso de las cucurbitáceas,Pseudoperonospora cubensis,fungi,Muy improbable,VERDADERO,
ID_1710447807965,Cogollero del maíz,Spodoptera frugiperda,insect,Probable,VERDADERO,
ID_1710471084945,Mancha de hierro,Mycosphaerella coffeicola,fungi,Improbable,FALSO,
ID_1710471084945,Minador del cafeto,Leucoptera sp.,insect,Improbable,FALSO,
ID_1710471084945,Roya del cafeto,Hemileia vastatrix,fungi,Muy improbable,FALSO,
ID_1710471263080,Roya del cafeto,Hemileia vastatrix,fungi,Muy probable,VERDADERO,
ID_1710471263080,Mancha de hierro,Mycosphaerella coffeicola,fungi,Muy improbable,FALSO,
ID_1710471577657,Roya del cafeto,Hemileia vastatrix,fungi,Muy probable,VERDADERO,
ID_1710687819156,Virus del mosaico común del frijol,BCMV,virus,Posible,VERDADERO,
ID_1710687819156,Virus del mosaico amarillo del frijol mungo,MYMV,virus,Improbable,FALSO,
ID_1710687819156,Virus del mosaico de la alfalfa,AMV,virus,Muy improbable,FALSO,
ID_1710852831454,Quema foliar en la cebolla,Pleospora allii,fungi,Probable,VERDADERO,
ID_1710852831454,Botritis de la Cebolla,Botryotinia squamosa,fungi,Muy improbable,VERDADERO,
ID_1710852831454,Trips o arañuelas,Thysanoptera,insect,Muy improbable,VERDADERO,
ID_1710852977792,Deficiencia de nitrógeno,Nitrogen Deficiency,deficiency,Probable,VERDADERO,
ID_1710852977792,Deficiencia de potasio,Potassium Deficiency,deficiency,Muy improbable,VERDADERO,
ID_1710852977792,Araña roja (ácaro),Tetranychidae,mite,Muy improbable,VERDADERO,
ID_1711036950601,Roya del cafeto,Hemileia vastatrix,fungi,Probable,VERDADERO,
ID_1711036950601,Minador del cafeto,Leucoptera sp.,insect,Improbable,FALSO,
ID_1711036950601,Mancha de hierro,Mycosphaerella coffeicola,fungi,Muy improbable,FALSO,
ID_1711038621933,Roya del cafeto,Hemileia vastatrix,fungi,Probable,VERDADERO,
ID_1711307829665,Araña roja (ácaro),Tetranychidae,mite,Probable,VERDADERO,
ID_1711307829665,Trips o arañuelas,Thysanoptera,insect,Muy improbable,VERDADERO,
ID_1711380186735,Fusariosis,Fusarium oxysporum,fungi,Posible,No lo sé,
ID_1711380186735,Cochinillas harinosas,Pseudococcidae,insect,Muy improbable,No lo sé,
ID_1711380186735,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,No lo sé,
ID_1711507647293,Botritis de la Cebolla,Botryotinia squamosa,fungi,Posible,VERDADERO,
ID_1711507647293,Trips o arañuelas,Thysanoptera,insect,Muy improbable,VERDADERO,
ID_1711507647293,Quema foliar en la cebolla,Pleospora allii,fungi,Muy improbable,VERDADERO,
ID_1711558441531,Trips o arañuelas,Thysanoptera,insect,Probable,VERDADERO,
ID_1711558441531,Mildiú lanoso,Peronosporales,fungi,Muy improbable,VERDADERO,
ID_1712027770452,Tizón tardío del tomate,Phytophthora infestans,fungi,Probable,VERDADERO,
ID_1712027770452,Moho gris del tomate,Mycovellosiella fulva,fungi,Muy improbable,VERDADERO,
ID_1712027770452,Tizón tardío del tomate,Phytophthora infestans,fungi,Probable,VERDADERO,
ID_1712027770452,Moho gris del tomate,Mycovellosiella fulva,fungi,Muy improbable,VERDADERO,
ID_1712028148704,Tizón temprano,Alternaria solani,fungi,Muy probable,VERDADERO,
ID_1712028148704,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,VERDADERO,
ID_1712063488870,Mancha foliar del maíz,Physoderma maydis,fungi,Posible,FALSO,
ID_1712063488870,Virus del Rayado de la Hoja del Maíz,MSV,virus,Improbable,FALSO,
ID_1712063488870,Roya del Maíz,Puccinia polysora,fungi,Improbable,FALSO,
ID_1712066808763,Quema foliar en la cebolla,Pleospora allii,fungi,Muy probable,VERDADERO,
ID_1712066808763,Botritis de la Cebolla,Botryotinia squamosa,fungi,Muy improbable,No lo sé,
ID_1712066808763,Mildiú lanoso,Peronosporales,fungi,Muy improbable,VERDADERO,
ID_1712066939146,Quema foliar en la cebolla,Pleospora allii,fungi,Posible,VERDADERO,
ID_1712066939146,Botritis de la Cebolla,Botryotinia squamosa,fungi,Muy improbable,VERDADERO,
ID_1712066939146,Roya del Puerro,Puccinia porri,fungi,Muy improbable,VERDADERO,
ID_1712067022619,Botritis de la Cebolla,Botryotinia squamosa,fungi,Improbable,VERDADERO,
ID_1712067022619,Roya del Puerro,Puccinia porri,fungi,Improbable,VERDADERO,
ID_1712067022619,Quema foliar en la cebolla,Pleospora allii,fungi,Improbable,VERDADERO,
ID_1712067595302,Trips o arañuelas,Thysanoptera,insect,Posible,VERDADERO,
ID_1712067595302,Botritis de la Cebolla,Botryotinia squamosa,fungi,Improbable,VERDADERO,
ID_1712067595302,Quema foliar en la cebolla,Pleospora allii,fungi,Muy improbable,VERDADERO,
ID_1712067737461,Quema foliar en la cebolla,Pleospora allii,fungi,Improbable,VERDADERO,
ID_1712067737461,Roya del Puerro,Puccinia porri,fungi,Muy improbable,VERDADERO,
ID_1712067737461,Mildiú lanoso,Peronosporales,fungi,Muy improbable,VERDADERO,
ID_1712067841815,Quema foliar en la cebolla,Pleospora allii,fungi,Muy probable,VERDADERO,
ID_1712067955075,Quema foliar en la cebolla,Pleospora allii,fungi,Probable,VERDADERO,
ID_1712067955075,Botritis de la Cebolla,Botryotinia squamosa,fungi,Muy improbable,VERDADERO,
ID_1712067955075,Mildiú lanoso,Peronosporales,fungi,Muy improbable,VERDADERO,
ID_1712068001858,Botritis de la Cebolla,Botryotinia squamosa,fungi,Probable,VERDADERO,
ID_1712068001858,Trips o arañuelas,Thysanoptera,insect,Improbable,VERDADERO,
ID_1712068001858,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,VERDADERO,
ID_1712156019986,Mancha bacteriana del tomate,Xanthomonas spp. & Pseudomonas syringae pv. tomato,bacteria,Muy probable,VERDADERO,
ID_1712174549106,Mancha bacteriana del tomate,Xanthomonas spp. & Pseudomonas syringae pv. tomato,bacteria,Muy probable,VERDADERO,
ID_1712174671917,Mancha bacteriana del tomate,Xanthomonas spp. & Pseudomonas syringae pv. tomato,bacteria,Probable,VERDADERO,
ID_1712174671917,Tizón temprano,Alternaria solani,fungi,Muy improbable,VERDADERO,
ID_1712253261896,Quema foliar en la cebolla,Pleospora allii,fungi,Probable,VERDADERO,
ID_1712253261896,Botritis de la Cebolla,Botryotinia squamosa,fungi,Muy improbable,VERDADERO,
ID_1712253261896,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,VERDADERO,
ID_1712253718793,Fusariosis,Fusarium oxysporum,fungi,Posible,VERDADERO,
ID_1712253718793,Cochinillas harinosas,Pseudococcidae,insect,Muy improbable,VERDADERO,
ID_1712253718793,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,VERDADERO,
ID_1712254310782,Araña roja (ácaro),Tetranychidae,mite,Posible,VERDADERO,
ID_1712254310782,Áfidos o pulgones,Aphis,insect,Improbable,VERDADERO,
ID_1712254310782,Cicadélidos o saltahojas,Amrasca,insect,Muy improbable,VERDADERO,
ID_1712341679433,Gusano bellotero del algodón,Helicoverpa armigera,insect,Probable,VERDADERO,
ID_1712341679433,Oruga del tabaco,Spodoptera litura,insect,Muy improbable,VERDADERO,
ID_1712341878680,Tizón tardío del tomate,Phytophthora infestans,fungi,Posible,VERDADERO,
ID_1712341878680,Tizón temprano,Alternaria solani,fungi,Improbable,VERDADERO,
ID_1712341878680,Deficiencia de magnesio,Magnesium Deficiency,deficiency,Muy improbable,VERDADERO,
ID_1712584470379,Moscas minadoras o minadores,Agromyzidae,insect,Muy probable,VERDADERO,
ID_1712584470379,Moscas minadoras o minadores,Agromyzidae,insect,Muy probable,VERDADERO,
ID_1712872101506,Mosca blanca,Aleyrodidae,insect,Muy probable,VERDADERO,
ID_1712876098346,Moscas minadoras o minadores,Agromyzidae,insect,Muy probable,VERDADERO,
ID_1712876301300,Gusano bellotero del algodón,Helicoverpa armigera,insect,Muy probable,VERDADERO,
ID_1713117856041,Roya del cafeto,Hemileia vastatrix,fungi,Probable,VERDADERO,
ID_1713117856041,Mancha de hierro,Mycosphaerella coffeicola,fungi,Muy improbable,FALSO,
ID_1713117856041,Minador del cafeto,Leucoptera sp.,insect,Muy improbable,FALSO,
ID_1713117946200,Virus del mosaico común del frijol,BCMV,virus,Posible,VERDADERO,
ID_1713117946200,Virus del mosaico amarillo del frijol mungo,MYMV,virus,Improbable,FALSO,
ID_1713117946200,Virus del mosaico de la alfalfa,AMV,virus,Muy improbable,FALSO,
ID_1713118066737,Cogollero del maíz,Spodoptera frugiperda,insect,Probable,VERDADERO,
ID_1713188798921,Gusano bellotero del algodón,Helicoverpa armigera,insect,Probable,FALSO,
ID_1713188965370,Gusano bellotero del algodón,Helicoverpa armigera,insect,Muy probable,FALSO,
ID_1713188965370,Oruga del tabaco,Spodoptera litura,insect,Muy improbable,FALSO,
ID_1713189055211,Oruga del tabaco,Spodoptera litura,insect,Probable,FALSO,
ID_1713189055211,Gusano bellotero del algodón,Helicoverpa armigera,insect,Muy improbable,FALSO,
ID_1713189326471,Mosca blanca,Aleyrodidae,insect,Probable,VERDADERO,
ID_1713189326471,Saludables,Healthy,others,Muy improbable,VERDADERO,
ID_1713189362880,Gusano bellotero del algodón,Helicoverpa armigera,insect,Probable,FALSO,
ID_1713189362880,Cogollero del Tomate,Tuta Absoluta,insect,Muy improbable,VERDADERO,
ID_1713189362880,Oruga del tabaco,Spodoptera litura,insect,Muy improbable,FALSO,
ID_1713207817759,Fusariosis,Fusarium oxysporum,fungi,Improbable,VERDADERO,
ID_1713207817759,Deficiencia de nitrógeno,Nitrogen Deficiency,deficiency,Muy improbable,VERDADERO,
ID_1713207817759,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,VERDADERO,
ID_1713210684717,Roya del cafeto,Hemileia vastatrix,fungi,Muy probable,VERDADERO,
ID_1713210809780,Roya del cafeto,Hemileia vastatrix,fungi,Muy probable,VERDADERO,
ID_1713210809780,Mancha de hierro,Mycosphaerella coffeicola,fungi,Muy improbable,VERDADERO,
ID_1713230747872,Barrenador de tallos amarillo,Scirpophaga incertulas,insect,Improbable,VERDADERO,
ID_1713230747872,Saludables,Healthy,others,Muy improbable,VERDADERO,
ID_1713230747872,Oruga del tabaco,Spodoptera litura,insect,Muy improbable,VERDADERO,
ID_1713235815125,Minador del cafeto,Leucoptera sp.,insect,Muy probable,FALSO,
ID_1713235815125,Mancha de hierro,Mycosphaerella coffeicola,fungi,Muy improbable,VERDADERO,
ID_1713235981183,Roya del cafeto,Hemileia vastatrix,fungi,Muy probable,FALSO,
ID_1713235981183,Minador del cafeto,Leucoptera sp.,insect,Muy improbable,FALSO,
ID_1713235981183,Deficiencia de hierro,Iron Deficiency,deficiency,Muy improbable,VERDADERO,
ID_1713277915411,Mancha bacteriana del tomate,Xanthomonas sp.,bacteria,Muy probable,VERDADERO,
ID_1713277915411,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,VERDADERO,
ID_1713281558575,Deficiencia de hierro,Iron Deficiency,deficiency,Posible,VERDADERO,
ID_1713281558575,Roya del cafeto,Hemileia vastatrix,fungi,Improbable,VERDADERO,
ID_1713281558575,Minador del cafeto,Leucoptera sp.,insect,Muy improbable,FALSO,
ID_1713283235746,Tizón tardío del tomate,Phytophthora infestans,fungi,Probable,VERDADERO,
ID_1713283235746,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,VERDADERO,
ID_1713283235746,Moho gris,Botrytis cinerea,fungi,Muy improbable,VERDADERO,
ID_1713284965440,Mancha de hierro,Mycosphaerella coffeicola,fungi,Improbable,FALSO,
ID_1713284965440,Minador del cafeto,Leucoptera sp.,insect,Improbable,FALSO,
ID_1713284965440,Roya del cafeto,Hemileia vastatrix,fungi,Improbable,FALSO,
ID_1713285129586,Mancha de hierro,Mycosphaerella coffeicola,fungi,Probable,FALSO,
ID_1713285129586,Minador del cafeto,Leucoptera sp.,insect,Improbable,FALSO,
ID_1713285129586,Roya del cafeto,Hemileia vastatrix,fungi,Muy improbable,FALSO,
ID_1713285330136,Sigatoka negra y amarilla,Mycosphaerella sp.,fungi,Probable,VERDADERO,
ID_1713285330136,Deficiencia de potasio,Potassium Deficiency,deficiency,Muy improbable,VERDADERO,
ID_1713285446789,Roya del cafeto,Hemileia vastatrix,fungi,Probable,VERDADERO,
ID_1713285709311,Minador del cafeto,Leucoptera sp.,insect,Probable,FALSO,
ID_1713285709311,Mancha de hierro,Mycosphaerella coffeicola,fungi,Improbable,FALSO,
ID_1713285709311,Roya del cafeto,Hemileia vastatrix,fungi,Muy improbable,FALSO,
ID_1713285780603,Cogollero del maíz,Spodoptera frugiperda,insect,Muy probable,VERDADERO,
ID_1713286018258,Mancha de hierro,Mycosphaerella coffeicola,fungi,Improbable,FALSO,
ID_1713286018258,Minador del cafeto,Leucoptera sp.,insect,Improbable,FALSO,
ID_1713286018258,Roya del cafeto,Hemileia vastatrix,fungi,Muy improbable,FALSO,
ID_1713286217636,Roya del cafeto,Hemileia vastatrix,fungi,Muy probable,VERDADERO,
ID_1713286217636,Mancha de hierro,Mycosphaerella coffeicola,fungi,Muy improbable,FALSO,
ID_1713289247835,Mancha bacteriana del tomate,Xanthomonas spp. & Pseudomonas syringae pv. tomato,bacteria,Probable,VERDADERO,
ID_1713289443908,Araña roja (ácaro),Tetranychidae,mite,Posible,VERDADERO,
ID_1713289443908,Moho gris del tomate,Mycovellosiella fulva,fungi,Improbable,VERDADERO,
ID_1713289443908,Deficiencia de magnesio,Magnesium Deficiency,deficiency,Muy improbable,VERDADERO,
ID_1713299519166,Mildiú lanoso de las cucurbitáceas,Pseudoperonospora cubensis,fungi,Posible,VERDADERO,
ID_1713299519166,Virus del mosaico del pepino,CMV,virus,Improbable,FALSO,
ID_1713299519166,Trips o arañuelas,Thysanoptera,insect,Muy improbable,FALSO,
ID_1713302590815,Cogollero del maíz,Spodoptera frugiperda,insect,Probable,VERDADERO,
ID_1713304666094,Virus del mosaico del tomate,TMV,virus,Posible,VERDADERO,
ID_1713304666094,Daños en el desarrollo por herbicidas,Herbicides Growth Regulators,others,Improbable,VERDADERO,
ID_1713304666094,Virus del rizado amarillo de la hoja del tomate,TYLCV,virus,Muy improbable,VERDADERO,
ID_1713304681516,Cogollero del maíz,Spodoptera frugiperda,insect,Posible,VERDADERO,
ID_1713305031820,Mancha bacteriana del tomate,Xanthomonas spp. & Pseudomonas syringae pv. tomato,bacteria,Muy probable,VERDADERO,
ID_1713305083355,Cochinillas harinosas,Pseudococcidae,insect,Probable,VERDADERO,
ID_1713305083355,Tizón de la base del tallo,Athelia rolfsii,fungi,Muy improbable,FALSO,
ID_1713305458332,Roya del cafeto,Hemileia vastatrix,fungi,Muy probable,VERDADERO,
ID_1713305953551,Mancha Foliar por Phaeosphaeria,Phaeosphaeria maydis,fungi,Muy probable,FALSO,
ID_1713306349337,Mancha Foliar por Phaeosphaeria,Phaeosphaeria maydis,fungi,Probable,FALSO,
ID_1713306349337,Deficiencia de potasio,Potassium Deficiency,deficiency,Muy improbable,FALSO,
ID_1713306349337,Bacteriosis de la Raya del Maíz,Pseudomonas syringae pv. syringae,bacteria,Muy improbable,FALSO,
ID_1713306551316,Antracnosis del Frijol,Colletotrichum lindemuthianum,fungi,Probable,FALSO,
ID_1713306551316,Saludables,Healthy,others,Muy improbable,FALSO,
ID_1713310422472,Minador del cafeto,Leucoptera sp.,insect,Posible,VERDADERO,
ID_1713310422472,Mancha de hierro,Mycosphaerella coffeicola,fungi,Improbable,VERDADERO,
ID_1713310422472,Roya del cafeto,Hemileia vastatrix,fungi,Muy improbable,VERDADERO,
ID_1713310614281,Roya del cafeto,Hemileia vastatrix,fungi,Improbable,VERDADERO,
ID_1713310614281,Saludables,Healthy,others,Improbable,VERDADERO,
ID_1713310614281,Minador del cafeto,Leucoptera sp.,insect,Improbable,VERDADERO,
ID_1713389903030,Anublo del arroz,Magnaporthe oryzae,fungi,Muy probable,VERDADERO,
ID_1713404358845,Moscas minadoras o minadores,Agromyzidae,insect,Probable,VERDADERO,
ID_1713404437845,Moho gris del tomate,Mycovellosiella fulva,fungi,Posible,FALSO,
ID_1713404437845,Mosca blanca,Aleyrodidae,insect,Improbable,VERDADERO,
ID_1713404437845,Moscas minadoras o minadores,Agromyzidae,insect,Improbable,FALSO,
ID_1713415271205,Mop Top de la papa,PMTV,virus,Posible,VERDADERO,
ID_1713415271205,Virus del mosaico de la alfalfa,AMV,virus,Improbable,VERDADERO,
ID_1713415271205,Deficiencia de potasio,Potassium Deficiency,deficiency,Muy improbable,VERDADERO,
ID_1713415497534,Escarabajo de la Papa,Leptinotarsa decemlineata,insect,Posible,VERDADERO,
ID_1713415497534,Alticinos,Chrysomelidae,insect,Improbable,VERDADERO,
ID_1713415497534,Oruga del tabaco,Spodoptera litura,insect,Muy improbable,VERDADERO,
ID_1713415691063,Tizón tardío del tomate,Phytophthora infestans,fungi,Probable,VERDADERO,
ID_1713418598475,Trips o arañuelas,Thysanoptera,insect,Posible,VERDADERO,
ID_1713418598475,Mildiú lanoso,Peronosporales,fungi,Improbable,VERDADERO,
ID_1713418598475,Oídio,Erysiphaceae,fungi,Muy improbable,VERDADERO,
ID_1713451923802,Roya del cafeto,Hemileia vastatrix,fungi,Muy probable,VERDADERO,
ID_1713452056360,Roya del cafeto,Hemileia vastatrix,fungi,Muy probable,VERDADERO,
ID_1713452180319,Mancha de hierro,Mycosphaerella coffeicola,fungi,Posible,VERDADERO,
ID_1713452180319,Minador del cafeto,Leucoptera sp.,insect,Improbable,VERDADERO,
ID_1713452180319,Roya del cafeto,Hemileia vastatrix,fungi,Muy improbable,VERDADERO,
ID_1713452377904,Mancha de hierro,Mycosphaerella coffeicola,fungi,Probable,VERDADERO,
ID_1713452377904,Minador del cafeto,Leucoptera sp.,insect,Improbable,VERDADERO,
ID_1713452377904,Roya del cafeto,Hemileia vastatrix,fungi,Muy improbable,VERDADERO,
ID_1713452590128,Pudrición negra,Xanthomonas campestris pv. campestris,bacteria,Muy probable,VERDADERO,
ID_1713452590128,Mildiú lanoso,Peronosporales,fungi,Muy improbable,VERDADERO,
ID_1713452590128,Mancha por alternaria,Alternaria brassicae,fungi,Muy improbable,VERDADERO,
ID_1713452722456,Pudrición negra,Xanthomonas campestris pv. campestris,bacteria,Muy probable,VERDADERO,
ID_1713452840846,Deficiencia de potasio,Potassium Deficiency,deficiency,Posible,VERDADERO,
ID_1713452840846,Tizón temprano,Alternaria solani,fungi,Improbable,FALSO,
ID_1713452840846,Tizón tardío de la papa,Phytophthora infestans,fungi,Muy improbable,VERDADERO,
ID_1713453003351,Virus del enrollamiento de la hoja de papa,PLRV,virus,Improbable,VERDADERO,
ID_1713453003351,Tizón tardío de la papa,Phytophthora infestans,fungi,Improbable,VERDADERO,
ID_1713453003351,Deficiencia de potasio,Potassium Deficiency,deficiency,Improbable,VERDADERO,
ID_1713453345520,Tizón tardío de la papa,Phytophthora infestans,fungi,Probable,VERDADERO,
ID_1713453345520,Polilla de la Papa,Phthorimaea operculella,insect,Muy improbable,VERDADERO,
ID_1713453429092,Tizón tardío del tomate,Phytophthora infestans,fungi,Probable,VERDADERO,
ID_1713453429092,Mancha bacteriana del tomate,Xanthomonas spp. & Pseudomonas syringae pv. tomato,bacteria,Muy improbable,VERDADERO,
ID_1713453429092,Tizón temprano,Alternaria solani,fungi,Muy improbable,VERDADERO,
ID_1713453823319,Fusariosis,Fusarium oxysporum,fungi,Posible,VERDADERO,
ID_1713453823319,Tizón temprano,Alternaria solani,fungi,Muy improbable,VERDADERO,
ID_1713453823319,Tizón tardío del tomate,Phytophthora infestans,fungi,Muy improbable,VERDADERO,
ID_1713454164624,Mildiú lanoso de las cucurbitáceas,Pseudoperonospora cubensis,fungi,Probable,VERDADERO,
ID_1713454164624,Virus del mosaico del pepino,CMV,virus,Muy improbable,VERDADERO,
ID_1713454276855,Tizón gomoso del tallo de las cucurbitáceas,Stagonosporopsis cucurbitacearum,fungi,Probable,VERDADERO,
ID_1713454276855,Antracnosis de las cucurbitáceas,Glomerella lagenarium,fungi,Improbable,VERDADERO,
ID_1713454276855,Podredumbre del tallo por Sclerotinia,Sclerotinia sclerotiorum,fungi,Muy improbable,VERDADERO,
ID_1713454370460,Mosca blanca,Aleyrodidae,insect,Muy probable,VERDADERO,
ID_1713454537497,Podredumbre blanda bacteriana,Pectobacterium carotovorum subsp. carotovorum,bacteria,Probable,VERDADERO,
ID_1713454537497,Áfidos o pulgones,Aphis,insect,Muy improbable,VERDADERO,
ID_1713454537497,Mancha por alternaria,Alternaria brassicae,fungi,Muy improbable,VERDADERO,
ID_1713461158949,Minador del cafeto,Leucoptera sp.,insect,Muy probable,VERDADERO,
ID_1713461158949,Roya del cafeto,Hemileia vastatrix,fungi,Muy improbable,VERDADERO,
ID_1713461383144,Mosca blanca,Aleyrodidae,insect,Probable,VERDADERO,
ID_1713482248323,Trips o arañuelas,Thysanoptera,insect,Posible,VERDADERO,
ID_1713482248323,Botritis de la Cebolla,Botryotinia squamosa,fungi,Improbable,No lo sé,
ID_1713482248323,Moscas minadoras o minadores,Agromyzidae,insect,Improbable,No lo sé,
ID_1713488365638,Mildiú lanoso de las cucurbitáceas,Pseudoperonospora cubensis,fungi,Muy probable,VERDADERO,
ID_1713488444724,Virus del mosaico del pepino,CMV,virus,Probable,No lo sé,
ID_1713488444724,Virus del moteado verde del pepino,CGMMV,virus,Improbable,VERDADERO,
ID_1713488444724,Mildiú lanoso de las cucurbitáceas,Pseudoperonospora cubensis,fungi,Muy improbable,VERDADERO,
ID_1713488695601,Antracnosis de la granada,Glomerella cingulata,fungi,Posible,VERDADERO,
ID_1713488695601,Quemadura solar abiótica,Abiotic Sunburn,others,Improbable,VERDADERO,
ID_1713488695601,Tizón bacteriano de la granada,Xanthomonas axonopodis pv. punicae,bacteria,Muy improbable,VERDADERO,
ID_1713488831484,Pudrición Húmeda Bacteriana del Plátano,Pectobacterium carotovorum,bacteria,Posible,VERDADERO,
ID_1713488831484,Enfermedad de Panamá,Fusarium oxysporum,fungi,Improbable,VERDADERO,
ID_1713488831484,Picudo del Tallo del Plátano,Odoiporus longicollis,insect,Muy improbable,FALSO,
ID_1713489007641,Tizón gomoso del tallo de las cucurbitáceas,Stagonosporopsis cucurbitacearum,fungi,Muy probable,VERDADERO,
ID_1713489007641,Podredumbre del tallo por Sclerotinia,Sclerotinia sclerotiorum,fungi,Muy improbable,VERDADERO,
ID_1713489085559,Mosca blanca,Aleyrodidae,insect,Probable,VERDADERO,
ID_1713489085559,Áfidos o pulgones,Aphis,insect,Muy improbable,VERDADERO,
ID_1713489278893,Podredumbre apical,Calcium Deficiency Rot,deficiency,Posible,No lo sé,
ID_1713489278893,Agrietamiento de las frutas,Physiological Disorder,others,Improbable,No lo sé,
ID_1713489278893,Escarabajo rojo de la calabaza,Aulacophora foveicollis,insect,Muy improbable,No lo sé,
ID_1713489479552,Mancha foliar de hialodermia,Hyaloderma sp.,fungi,Probable,No lo sé,
ID_1713489479552,Cancro de guayaba,Pestalotiopsis psidii,fungi,Muy improbable,FALSO,
ID_1713530507324,Fumagina,Pezizomycotina,fungi,Probable,VERDADERO,
ID_1713530507324,Minador del cafeto,Leucoptera sp.,insect,Muy improbable,VERDADERO,
ID_1713530507324,Saludables,Healthy,others,Muy improbable,VERDADERO,
ID_1713633797788,Antracnosis del Frijol,Colletotrichum lindemuthianum,fungi,Probable,FALSO,
ID_1713633797788,Saludables,Healthy,others,Muy improbable,FALSO,
ID_1713731559300,Áfidos o pulgones,Aphis,insect,Probable,VERDADERO,
ID_1713731559300,Escarabajo de las hojas,Epilachna vigintioctopunctata,insect,Muy improbable,VERDADERO,
ID_1713731559300,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,VERDADERO,
ID_1713731513602,Trips o arañuelas,Thysanoptera,insect,Posible,VERDADERO,
ID_1713731513602,Botritis de la Cebolla,Botryotinia squamosa,fungi,Muy improbable,VERDADERO,
ID_1713731513602,Áfidos o pulgones,Aphis,insect,Muy improbable,VERDADERO,
ID_1713761846148,Cogollero del maíz,Spodoptera frugiperda,insect,Muy probable,VERDADERO,
ID_1713762308473,Cogollero del maíz,Spodoptera frugiperda,insect,Probable,VERDADERO,
ID_1713762433327,Variegación de las hojas,Chimera,others,Muy probable,VERDADERO,
ID_1713762433327,Mildiú velloso del maíz,Peronosclerospora sorghi,fungi,Muy improbable,FALSO,
ID_1713762581481,Mancha Foliar de Bipolaris,Cochliobolus heterostrophus,fungi,Probable,VERDADERO,
ID_1713762581481,Mancha Gris del Maíz,Cercospora zeae-maydis,fungi,Muy improbable,FALSO,
ID_1713762581481,Mancha Ocular del Maíz,Kabatiella zeae,fungi,Muy improbable,FALSO,
